uuid,title,abstract,response
aaai_2021_1502,An Efficient Transformer Decoder with Compressed Sub-layers.,,No
aaai_2021_1503,An Unsupervised Sampling Approach for Image-Sentence Matching Using Document-level Structural Information.,,No
aaai_2021_1504,Finding Sparse Structures for Domain Specific Neural Machine Translation.,,No
aaai_2021_1505,Infusing Multi-Source Knowledge with Heterogeneous Graph Neural Network for Emotional Conversation Generation.,,No
aaai_2021_1506,Hierarchical Coherence Modeling for Document Quality Assessment.,,No
aaai_2021_1507,Graph-Evolving Meta-Learning for Low-Resource Medical Dialogue Generation.,,No
aaai_2021_1508,Neural Sentence Simplification with Semantic Dependency Information.,,No
aaai_2021_1509,"Converse, Focus and Guess - Towards Multi-Document Driven Dialogue.",,No
aaai_2021_1510,Natural Language Inference in Context - Investigating Contextual Reasoning over Long Texts.,,No
aaai_2021_1511,How to Train Your Agent to Read and Write.,,No
aaai_2021_1512,Filling the Gap of Utterance-aware and Speaker-aware Representation for Multi-turn Dialogue.,,No
aaai_2021_1513,Towards Faithfulness in Open Domain Table-to-text Generation from an Entity-centric View.,,No
aaai_2021_1514,Faster Depth-Adaptive Transformers.,,No
aaai_2021_1515,A Graph Reasoning Network for Multi-turn Response Selection via Customized Pre-training.,,No
aaai_2021_1516,Generating CCG Categories.,,No
aaai_2021_1517,CrossNER: Evaluating Cross-Domain Named Entity Recognition.,,No
aaai_2021_1518,On the Importance of Word Order Information in Cross-lingual Sequence Labeling.,,No
aaai_2021_1519,"SCRUPLES: A Corpus of Community Ethical Judgments on 32, 000 Real-Life Anecdotes.",,No
aaai_2021_1520,UNICORN on RAINBOW: A Universal Commonsense Reasoning Model on a New Multitask Benchmark.,,No
aaai_2021_1521,Span-Based Event Coreference Resolution.,,No
aaai_2021_1522,LET: Linguistic Knowledge Enhanced Graph Transformer for Chinese Short Text Matching.,,No
aaai_2021_1523,Knowledge-driven Data Construction for Zero-shot Evaluation in Commonsense Question Answering.,,No
aaai_2021_1524,Generate Your Counterfactuals: Towards Controlled Counterfactual Generation for Text.,,No
aaai_2021_1525,Generating Natural Language Attacks in a Hard Label Black Box Setting.,,No
aaai_2021_1526,Bridging Towers of Multi-task Learning with a Gating Mechanism for Aspect-based Sentiment Analysis and Sequential Metaphor Identification.,,No
aaai_2021_1527,A Joint Training Dual-MRC Framework for Aspect Based Sentiment Analysis.,,No
aaai_2021_1528,Variational Inference for Learning Representations of Natural Language Edits.,,No
aaai_2021_1529,How Robust are Model Rankings : A Leaderboard Customization Approach for Equitable Evaluation.,,No
aaai_2021_1530,Continual Learning for Named Entity Recognition.,,No
aaai_2021_1531,MASKER: Masked Keyword Regularization for Reliable Text Classification.,,No
aaai_2021_1532,Disentangled Motif-aware Graph Learning for Phrase Grounding.,,No
aaai_2021_1533,Knowledge-aware Named Entity Recognition with Alleviating Heterogeneity.,,No
aaai_2021_1534,Dialog Policy Learning for Joint Clarification and Active Learning Queries.,,No
aaai_2021_1535,The Heads Hypothesis: A Unifying Statistical Approach Towards Understanding Multi-Headed Attention in BERT.,,No
aaai_2021_1536,Copy That! Editing Sequences by Copying Spans.,,No
aaai_2021_1537,Movie Summarization via Sparse Graph Construction.,,No
aaai_2021_1538,On the Softmax Bottleneck of Recurrent Language Models.,,No
aaai_2021_1539,XL-WSD: An Extra-Large and Cross-Lingual Evaluation Framework for Word Sense Disambiguation.,,No
aaai_2021_1540,ALP-KD: Attention-Based Layer Projection for Knowledge Distillation.,,No
aaai_2021_1541,Data Augmentation for Abstractive Query-Focused Multi-Document Summarization.,,No
aaai_2021_1542,Revisiting Mahalanobis Distance for Transformer-Based Out-of-Domain Detection.,,No
aaai_2021_1543,Conceptualized and Contextualized Gaussian Embedding.,,No
aaai_2021_1544,A Student-Teacher Architecture for Dialog Domain Adaptation Under the Meta-Learning Setting.,,No
aaai_2021_1545,Exploring Auxiliary Reasoning Tasks for Task-oriented Dialog Systems with Meta Cooperative Learning.,,No
aaai_2021_1546,Co-GAT: A Co-Interactive Graph Attention Network for Joint Dialog Act Recognition and Sentiment Classification.,,No
aaai_2021_1547,Reinforced History Backtracking for Conversational Question Answering.,,No
aaai_2021_1548,Guiding Non-Autoregressive Neural Machine Translation Decoding with Reordering Information.,,No
aaai_2021_1549,Towards Semantics-Enhanced Pre-Training: Can Lexicon Definitions Help Learning Sentence Meanings?,,No
aaai_2021_1550,Automated Cross-prompt Scoring of Essay Traits.,,No
aaai_2021_1551,Exploring Transfer Learning For End-to-End Spoken Language Understanding.,,No
aaai_2021_1552,Semantics Altering Modifications for Evaluating Comprehension in Machine Reading.,,No
aaai_2021_1553,Learning from the Best: Rationalizing Predictions by Adversarial Information Calibration.,,No
aaai_2021_1554,Nutri-bullets: Summarizing Health Studies by Composing Segments.,,No
aaai_2021_1555,DialogXL: All-in-One XLNet for Multi-Party Conversation Emotion Recognition.,,No
aaai_2021_1556,SongMASS: Automatic Song Writing with Pre-training and Alignment Constraint.,,No
aaai_2021_1557,Learning Contextual Representations for Semantic Parsing with Generation-Augmented Pre-Training.,,No
aaai_2021_1558,A Simple and Effective Self-Supervised Contrastive Learning Framework for Aspect Detection.,,No
aaai_2021_1559,Fact-Enhanced Synthetic News Generation.,,No
aaai_2021_1560,Improving Commonsense Causal Reasoning by Adversarial Training and Data Augmentation.,,No
aaai_2021_1561,Re-TACRED: Addressing Shortcomings of the TACRED Dataset.,,No
aaai_2021_1562,Progressive Multi-task Learning with Controlled Information Flow for Joint Entity and Relation Extraction.,,No
aaai_2021_1563,RpBERT: A Text-image Relation Propagation-based BERT Model for Multimodal NER.,,No
aaai_2021_1564,Unsupervised Learning of Deterministic Dialogue Structure with Edge-Enhanced Graph Auto-Encoder.,,No
aaai_2021_1565,VisualMRC: Machine Reading Comprehension on Document Images.,,No
aaai_2021_1566,A Bidirectional Multi-paragraph Reading Model for Zero-shot Entity Linking.,,No
aaai_2021_1567,Ideography Leads Us to the Field of Cognition: A Radical-Guided Associative Model for Chinese Text Classification.,,No
aaai_2021_1568,Learning from My Friends: Few-Shot Personalized Conversation Systems via Social Networks.,,No
aaai_2021_1569,FL-MSRE: A Few-Shot Learning based Approach to Multimodal Social Relation Extraction.,,No
aaai_2021_1570,KEML: A Knowledge-Enriched Meta-Learning Framework for Lexical Relation Classification.,,No
aaai_2021_1571,Exploring Explainable Selection to Control Abstractive Summarization.,,No
aaai_2021_1572,Encoding Syntactic Knowledge in Transformer Encoder for Intent Detection and Slot Filling.,,No
aaai_2021_1573,Effective Slot Filling via Weakly-Supervised Dual-Model Learning.,,No
aaai_2021_1574,Tune-In: Training Under Negative Environments with Interference for Attention Networks Simulating Cocktail Party Effect.,,No
aaai_2021_1575,Bridging the Domain Gap: Improve Informal Language Translation via Counterfactual Domain Adaptation.,,No
aaai_2021_1576,Tracking Interaction States for Multi-Turn Text-to-SQL Semantic Parsing.,,No
aaai_2021_1577,Generating Diversified Comments via Reader-Aware Topic Modeling and Saliency Detection.,,No
aaai_2021_1578,Adversarial Training with Fast Gradient Projection Method against Synonym Substitution Based Text Attacks.,,No
aaai_2021_1579,NaturalConv: A Chinese Dialogue Dataset Towards Multi-turn Topic-driven Conversation.,,No
aaai_2021_1580,Code Completion by Modeling Flattened Abstract Syntax Trees as Graphs.,,No
aaai_2021_1581,Robustness to Spurious Correlations in Text Classification via Automatically Generated Counterfactuals.,,No
aaai_2021_1582,MLE-Guided Parameter Search for Task Loss Minimization in Neural Sequence Modeling.,,No
aaai_2021_1583,Do Response Selection Models Really Know What's Next? Utterance Manipulation Strategies for Multi-turn Response Selection.,,No
aaai_2021_1584,On Scalar Embedding of Relative Positions in Attention Models.,,No
aaai_2021_1585,Evidence Inference Networks for Interpretable Claim Verification.,,No
aaai_2021_1586,TextGAIL: Generative Adversarial Imitation Learning for Text Generation.,,No
aaai_2021_1587,MELINDA: A Multimodal Dataset for Biomedical Experiment Method Classification.,,No
aaai_2021_1588,A Controllable Model of Grounded Response Generation.,,No
aaai_2021_1589,Context-Guided BERT for Targeted Aspect-Based Sentiment Analysis.,,No
aaai_2021_1590,Does Head Label Help for Long-Tailed Multi-Label Text Classification.,,No
aaai_2021_1591,Adversarial Meta Sampling for Multilingual Low-Resource Speech Recognition.,,No
aaai_2021_1592,Improving Tree-Structured Decoder Training for Code Generation via Mutual Learning.,,No
aaai_2021_1593,Enabling Fast and Universal Audio Adversarial Attack Using Generative Model.,,No
aaai_2021_1594,Nyströmformer: A Nyström-based Algorithm for Approximating Self-Attention.,,No
aaai_2021_1595,Entity Structure Within and Throughout: Modeling Mention Dependencies for Document-Level Relation Extraction.,,No
aaai_2021_1596,Learning an Effective Context-Response Matching Model with Self-Supervised Tasks for Retrieval-based Dialogues.,,No
aaai_2021_1597,Document-Level Relation Extraction with Reconstruction.,,No
aaai_2021_1598,Topic-Aware Multi-turn Dialogue Modeling.,,No
aaai_2021_1599,A Supervised Multi-Head Self-Attention Network for Nested Named Entity Recognition.,,No
aaai_2021_1600,GDPNet: Refining Latent Multi-View Graph for Relation Extraction.,,No
aaai_2021_1601,Human-Level Interpretable Learning for Aspect-Based Sentiment Analysis.,,No
aaai_2021_1602,Style-transfer and Paraphrase: Looking for a Sensible Semantic Similarity Metric.,,No
aaai_2021_1603,Multi-Document Transformer for Personality Detection.,,No
aaai_2021_1604,UBAR: Towards Fully End-to-End Task-Oriented Dialog System with GPT-2.,,No
aaai_2021_1605,Open Domain Dialogue Generation with Latent Images.,,No
aaai_2021_1606,Adversarial Language Games for Advanced Natural Language Intelligence.,,No
aaai_2021_1607,Contrastive Triple Extraction with Generative Transformer.,,No
aaai_2021_1608,Unanswerable Question Correction in Question Answering over Personal Knowledge Base.,,No
aaai_2021_1609,Simpson's Bias in NLP Training.,,No
aaai_2021_1610,Reinforced Multi-Teacher Selection for Knowledge Distillation.,,No
aaai_2021_1611,"What's the Best Place for an AI Conference, Vancouver or _______: Why Completing Comparative Questions is Difficult.",,No
aaai_2021_1612,Probing Product Description Generation via Posterior Distillation.,,No
aaai_2021_1613,Meta-Curriculum Learning for Domain Adaptation in Neural Machine Translation.,,No
aaai_2021_1614,UWSpeech: Speech to Speech Translation for Unwritten Languages.,,No
aaai_2021_1615,Building Interpretable Interaction Trees for Deep NLP Models.,,No
aaai_2021_1616,Multi-modal Multi-label Emotion Recognition with Heterogeneous Hierarchical Message Passing.,,No
aaai_2021_1617,Multi-modal Graph Fusion for Named Entity Recognition with Targeted Visual Guidance.,,No
aaai_2021_1618,Accelerating Neural Machine Translation with Partial Word Embedding Compression.,,No
aaai_2021_1619,Discovering New Intents with Deep Aligned Clustering.,,No
aaai_2021_1620,Deep Open Intent Classification with Adaptive Decision Boundary.,,No
aaai_2021_1621,"Writing Polishment with Simile: Task, Dataset and A Neural Approach.",,No
aaai_2021_1622,Continuous Self-Attention Models with Neural ODE Networks.,,No
aaai_2021_1623,TaLNet: Voice Reconstruction from Tongue and Lip Articulation with Transfer Learning from Text-to-Speech Synthesis.,,No
aaai_2021_1624,Making the Relation Matters: Relation of Relation Learning Network for Sentence Semantic Matching.,,No
aaai_2021_1625,MERL: Multimodal Event Representation Learning in Heterogeneous Embedding Spaces.,,No
aaai_2021_1626,Future-Guided Incremental Transformer for Simultaneous Translation.,,No
aaai_2021_1627,Semantics-Aware Inferential Network for Natural Language Understanding.,,No
aaai_2021_1628,Learning to Check Contract Inconsistencies.,,No
aaai_2021_1629,Self-supervised Bilingual Syntactic Alignment for Neural Machine Translation.,,No
aaai_2021_1630,Graph-Based Tri-Attention Network for Answer Ranking in CQA.,,No
aaai_2021_1631,"Circles are like Ellipses, or Ellipses are like Circles? Measuring the Degree of Asymmetry of Static and Contextual Word Embeddings and the Implications to Representation Learning.",,No
aaai_2021_1632,Denoising Distantly Supervised Named Entity Recognition via a Hypergeometric Probabilistic Model.,,No
aaai_2021_1633,Unsupervised Abstractive Dialogue Summarization for Tete-a-Tetes.,,No
aaai_2021_1634,News Content Completion with Location-Aware Image Selection.,,No
aaai_2021_1635,Retrospective Reader for Machine Reading Comprehension.,,No
aaai_2021_1636,Dynamic Modeling Cross- and Self-Lattice Attention Network for Chinese NER.,,No
aaai_2021_1637,A Unified Multi-Task Learning Framework for Joint Extraction of Entities and Relations.,,No
aaai_2021_1638,LIREx: Augmenting Language Inference with Relevant Explanations.,,No
aaai_2021_1639,Automatic Curriculum Learning With Over-repetition Penalty for Dialogue Policy Learning.,,No
aaai_2021_1640,Interactive Speech and Noise Modeling for Speech Enhancement.,,No
aaai_2021_1641,Stylized Dialogue Response Generation Using Stylized Unpaired Texts.,,No
aaai_2021_1642,Keyword-Guided Neural Conversational Model.,,No
aaai_2021_1643,CARE: Commonsense-Aware Emotional Response Generation with Latent Concepts.,,No
aaai_2021_1644,MTAAL: Multi-Task Adversarial Active Learning for Medical Named Entity Recognition and Normalization.,,No
aaai_2021_1645,A Neural Group-wise Sentiment Analysis Model with Data Sparsity Awareness.,,No
aaai_2021_1646,EvaLDA: Efficient Evasion Attacks Towards Latent Dirichlet Allocation.,,No
aaai_2021_1647,Document-Level Relation Extraction with Adaptive Thresholding and Localized Context Pooling.,,No
aaai_2021_1648,IsoBN: Fine-Tuning BERT with Isotropic Batch Normalization.,,No
aaai_2021_1649,An Adaptive Hybrid Framework for Cross-domain Aspect-based Sentiment Analysis.,,No
aaai_2021_1650,What the Role is vs. What Plays the Role: Semi-Supervised Event Argument Extraction via Dual Question Answering.,,No
aaai_2021_1651,Clinical Temporal Relation Extraction with Probabilistic Soft Logic Regularization and Global Inference.,,No
aaai_2021_1652,Neural Sentence Ordering Based on Constraint Graphs.,,No
aaai_2021_1653,Topic-Oriented Spoken Dialogue Summarization for Customer Service with Saliency-Aware Topic Modeling.,,No
aaai_2021_1654,Unsupervised Summarization for Chat Logs with Topic-Oriented Ranking and Context-Aware Auto-Encoders.,,No
aaai_2021_1655,Fairness in Influence Maximization through Randomization.,,No
aaai_2021_1656,Intelligent Recommendations for Citizen Science.,,No
aaai_2021_1657,Learning Augmented Methods for Matching: Improving Invasive Species Management and Urban Mobility.,,No
aaai_2021_1658,Accelerating Ecological Sciences from Above: Spatial Contrastive Learning for Remote Sensing.,,No
aaai_2021_1659,Real-time Tropical Cyclone Intensity Estimation by Handling Temporally Heterogeneous Satellite Data.,,No
aaai_2021_1660,Detection and Prediction of Nutrient Deficiency Stress using Longitudinal Aerial Imagery.,,No
aaai_2021_1661,Graph Learning for Inverse Landscape Genetics.,,No
aaai_2021_1662,Harnessing Social Media to Identify Homeless Youth At-Risk of Substance Use.,,No
aaai_2021_1663,Using Radio Archives for Low-Resource Speech Recognition: Towards an Intelligent Virtual Assistant for Illiterate Users.,,No
aaai_2021_1664,Retrieve and Revise: Improving Peptide Identification with Similar Mass Spectra.,,No
aaai_2021_1665,K-N-MOMDPs: Towards Interpretable Solutions for Adaptive Management.,,No
aaai_2021_1666,Predicting Flashover Occurrence using Surrogate Temperature Data.,,No
aaai_2021_1667,Fair and Interpretable Algorithmic Hiring using Evolutionary Many Objective Optimization.,,No
aaai_2021_1668,Abusive Language Detection in Heterogeneous Contexts: Dataset Collection and the Role of Supervised Attention.,,No
aaai_2021_1669,Project RISE: Recognizing Industrial Smoke Emissions.,,No
aaai_2021_1670,Computational Visual Ceramicology: Matching Image Outlines to Catalog Sketches.,,No
aaai_2021_1671,"Prediction of Landfall Intensity, Location, and Time of a Tropical Cyclone.",,No
aaai_2021_1672,Court Opinion Generation from Case Fact Description with Legal Basis.,,No
aaai_2021_1673,Subverting Privacy-Preserving GANs: Hiding Secrets in Sanitized Images.,,No
aaai_2021_1674,Mitigating Political Bias in Language Models through Reinforced Calibration.,,No
aaai_2021_1675,HateXplain: A Benchmark Dataset for Explainable Hate Speech Detection.,,No
aaai_2021_1676,Goten: GPU-Outsourcing Trusted Execution of Neural Network Training.,,No
aaai_2021_1677,A Universal 2-state n-action Adaptive Management Solver.,,No
aaai_2021_1678,We Don't Speak the Same Language: Interpreting Polarization through Machine Translation.,,No
aaai_2021_1679,RainBench: Towards Data-Driven Global Precipitation Forecasting from Satellite Imagery.,,No
aaai_2021_1680,Combining Machine Learning & Reasoning for Biodiversity Data Intelligence.,,No
aaai_2021_1681,Degree Planning with PLAN-BERT: Multi-Semester Recommendation Using Future Courses of Interest.,,No
aaai_2021_1682,Minimizing Energy Use of Mixed-Fleet Public Transit for Fixed-Route Service.,,No
aaai_2021_1683,Evidence Aware Neural Pornographic Text Identification for Child Protection.,,No
aaai_2021_1684,Clinical Trial of an AI-Augmented Intervention for HIV Prevention in Youth Experiencing Homelessness.,,No
aaai_2021_1685,Modeling the Field Value Variations and Field Interactions Simultaneously for Fraud Detection.,,No
aaai_2021_1686,Multi-Layer Networks for Ensemble Precipitation Forecasts Postprocessing.,,No
aaai_2021_1687,Dual-Mandate Patrols: Multi-Armed Bandits for Green Security.,,No
aaai_2021_1688,Predicting Forest Fire Using Remote Sensing Data And Machine Learning.,,No
aaai_2021_1689,Early Safety Warnings for Long-Distance Pipelines: A Distributed Optical Fiber Sensor Machine Learning Approach.,,No
aaai_2021_1690,Joint Incentive Optimization of Customer and Merchant in Mobile Payment Marketing.,,No
aaai_2021_1691,Traffic Flow Forecasting with Spatial-Temporal Graph Diffusion Network.,,No
aaai_2021_1692,HOT-VAE: Learning High-Order Label Correlation for Multi-Label Classification via Attention-Based Variational Autoencoders.,,No
aaai_2021_1693,Forecasting Reservoir Inflow via Recurrent Neural ODEs.,,No
aaai_2021_1694,Land Deformation Prediction via Slope-Aware Graph Neural Networks.,,No
aaai_2021_1695,Thinking Fast and Slow in AI.,,No
aaai_2021_1696,Towards a Unifying Framework for Formal Theories of Novelty.,,No
aaai_2021_1697,Improving Causal Inference by Increasing Model Expressiveness.,,No
aaai_2021_1698,Lifelong and Continual Learning Dialogue Systems: Learning during Conversation.,,No
aaai_2021_1699,Unifying Principles and Metrics for Safe and Assistive AI.,,No
aaai_2021_1700,Thou Shalt Love Thy Neighbor as Thyself When Thou Playest: Altruism in Game Theory.,,No
aaai_2021_1701,Empowering Conversational AI is a Trip to Mars: Progress and Future of Open Domain Human-Computer Dialogues.,,No
aaai_2021_1702,Preclinical Stage Alzheimer's Disease Detection Using Magnetic Resonance Image Scans.,,No
aaai_2021_1703,An End-to-End Solution for Named Entity Recognition in eCommerce Search.,,No
aaai_2021_1704,Automated Reasoning and Learning for Automated Payroll Management.,,No
aaai_2021_1705,Comparison Lift: Bandit-based Experimentation System for Online Advertising.,,No
aaai_2021_1706,Accurate and Interpretable Machine Learning for Transparent Pricing of Health Insurance Plans.,,No
aaai_2021_1707,Robust PDF Document Conversion using Recurrent Neural Networks.,,No
aaai_2021_1708,Author Homepage Discovery in CiteSeerX.,,No
aaai_2021_1709,EeLISA: Combating Global Warming Through the Rapid Analysis of Eelgrass Wasting Disease.,,No
aaai_2021_1710,Deeplite NeutrinoTM: A BlackBox Framework for Constrained Deep Learning Model Optimization.,,No
aaai_2021_1711,Using Unsupervised Learning for Data-driven Procurement Demand Aggregation.,,No
aaai_2021_1712,Tool for Automated Tax Coding of Invoices.,,No
aaai_2021_1713,An Automated Engineering Assistant: Learning Parsers for Technical Drawings.,,No
aaai_2021_1714,Mars Image Content Classification: Three Years of NASA Deployment and Recent Advances.,,No
aaai_2021_1715,Enhancing E-commerce Recommender System Adaptability with Online Deep Controllable Learning-To-Rank.,,No
aaai_2021_1716,A Novel AI-based Methodology for Identifying Cyber Attacks in Honey Pots.,,No
aaai_2021_1717,Finding Needles in Heterogeneous Haystacks.,,No
aaai_2021_1718,Path to Automating Ocean Health Monitoring.,,No
aaai_2021_1719,Ontology-Enriched Query Answering on Relational Databases.,,No
aaai_2021_1720,Attr2Style: A Transfer Learning Approach for Inferring Fashion Styles via Apparel Attributes.,,No
aaai_2021_1721,Topological Machine Learning Methods for Power System Responses to Contingencies.,,No
aaai_2021_1722,Data-Driven Multimodal Patrol Planning for Anti-poaching.,,No
aaai_2021_1723,Deepening the Sense of Touch in Planetary Exploration with Geometric and Topological Deep Learning.,,No
aaai_2021_1724,Identification of Abnormal States in Videos of Ants Undergoing Social Phase Change.,,No
aaai_2021_1725,Shape-based Feature Engineering for Solar Flare Prediction.,,No
aaai_2021_1726,JEL: Applying End-to-End Neural Entity Linking in JPMorgan Chase.,,No
aaai_2021_1727,"Where there's Smoke, there's Fire: Wildfire Risk Predictive Modeling via Historical Climate Data.",,No
aaai_2021_1728,Over-MAP: Structural Attention Mechanism and Automated Semantic Segmentation Ensembled for Uncertainty Prediction.,,No
aaai_2021_1729,Spatiotemporal Graph Neural Network for Performance Prediction of Photovoltaic Power Systems.,,No
aaai_2021_1730,VRU Pose-SSD: Multiperson Pose Estimation For Automated Driving.,,No
aaai_2021_1731,Personalizing Individual Comfort in the Group Setting.,,No
aaai_2021_1732,Twitter Event Summarization by Exploiting Semantic Terms and Graph Network.,,No
aaai_2021_1733,Reinforcement Learning-based Product Delivery Frequency Control.,,No
aaai_2021_1734,SKATE: A Natural Language Interface for Encoding Structured Knowledge.,,No
aaai_2021_1735,Predicting Mining Industry Accidents with a Multitask Learning Approach.,,No
aaai_2021_1736,Using Online Planning and Acting to Recover from Cyberattacks on Software-defined Networks.,,No
aaai_2021_1737,A Reciprocal Embedding Framework For Modelling Mutual Preferences.,,No
aaai_2021_1738,DeepCOVID: An Operational Deep Learning-driven Framework for Explainable Real-time COVID-19 Forecasting.,,No
aaai_2021_1739,Carbon to Diamond: An Incident Remediation Assistant System From Site Reliability Engineers' Conversations in Hybrid Cloud Operations.,,No
aaai_2021_1740,Predicting Parking Availability from Mobile Payment Transactions with Positive Unlabeled Learning.,,No
aaai_2021_1741,Device Fabrication Knowledge Extraction from Materials Science Literature.,,No
aaai_2021_1742,Deep Epidemiological Modeling by Black-box Knowledge Distillation: An Accurate Deep Learning Model for COVID-19.,,No
aaai_2021_1743,HetSeq: Distributed GPU Training on Heterogeneous Infrastructure.,,No
aaai_2021_1744,Representing the Unification of Text Featurization using a Context-Free Grammar.,,No
aaai_2021_1745,Combining Machine Learning and Human Experts to Predict Match Outcomes in Football: A Baseline Model.,,No
aaai_2021_1746,Empirical Best Practices On Using Product-Specific Schema.org.,,No
aaai_2021_1747,Preventing Repeated Real World AI Failures by Cataloging Incidents: The AI Incident Database.,,No
aaai_2021_1748,A Heuristic Evaluation Function for Hand Strength Estimation in Gin Rummy.,,No
aaai_2021_1749,What are GANs?: Introducing Generative Adversarial Networks to Middle School Students.,,No
aaai_2021_1750,Visualizing NLP in Undergraduate Students' Learning about Natural Language.,,No
aaai_2021_1751,Heisenbot: A Rule-Based Game Agent for Gin Rummy.,,No
aaai_2021_1752,Opponent Hand Estimation in the Game of Gin Rummy.,,No
aaai_2021_1753,Estimating Card Fitness for Discard in Gin Rummy.,,No
aaai_2021_1754,Evaluating Gin Rummy Hands Using Opponent Modeling and Myopic Meld Distance.,,No
aaai_2021_1755,Extracting Learned Discard and Knocking Strategies from a Gin Rummy Bot.,,No
aaai_2021_1756,Learning Artificial Intelligence: Insights into How Youth Encounter and Build Understanding of AI Concepts.,,No
aaai_2021_1757,Deep Discourse Analysis for Generating Personalized Feedback in Intelligent Tutor Systems.,,No
aaai_2021_1758,Random Forests for Opponent Hand Estimation in Gin Rummy.,,No
aaai_2021_1759,PoseBlocks: A Toolkit for Creating (and Dancing) with AI.,,No
aaai_2021_1760,Student Knowledge Prediction for Teacher-Student Interaction.,,No
aaai_2021_1761,Why and What to Teach: AI Curriculum for Elementary School.,,No
aaai_2021_1762,Modeling Expert Knowledge in a Heuristic-Based Gin Rummy Agent.,,No
aaai_2021_1763,The Contour to Classification Game.,,No
aaai_2021_1764,AI-Infused Collaborative Inquiry in Upper Elementary School: A Game-Based Learning Approach.,,No
aaai_2021_1765,Knocking in the Game of Gin Rummy.,,No
aaai_2021_1766,Opponent Hand Estimation in Gin Rummy Using Deep Neural Networks and Heuristic Strategies.,,No
aaai_2021_1767,A Highly-Parameterized Ensemble to Play Gin Rummy.,,No
aaai_2021_1768,A Deterministic Neural Network Approach to Playing Gin Rummy.,,No
aaai_2021_1769,Introduction to Machine Learning with Robots and Playful Learning.,,No
aaai_2021_1770,Designing a Hybrid AI Residency.,,No
aaai_2021_1771,A Data-Driven Approach for Gin Rummy Hand Evaluation.,,No
aaai_2021_1772,Teaching Tech to Talk: K-12 Conversational Artificial Intelligence Literacy Curriculum and Development Tools.,,No
aaai_2021_1773,GANs Unplugged.,,No
aaai_2021_1774,"Educational Question Mining At Scale: Prediction, Analysis and Personalization.",,No
aaai_2021_1775,Teacher Perspectives on How To Train Your Robot: A Middle School AI and Ethics Curriculum.,,No
aaai_2021_1776,Web-based Platform for K-12 AI Education in China.,,No
aaai_2021_1777,Applied Machine Learning for Games: A Graduate School Course.,,No
aaai_2021_1778,Model AI Assignments 2021.,,No
aaai_2021_1779,A Computational Approach to Sign Language Understanding.,,No
aaai_2021_1780,Effective Clustering of scRNA-seq Data to Identify Biomarkers without User Input.,,No
aaai_2021_1781,Creating Interpretable Data-Driven Approaches for Remote Health Monitoring.,,No
aaai_2021_1782,Verification and Repair of Neural Networks.,,No
aaai_2021_1783,Perception Beyond Sensors Under Uncertainty.,,No
aaai_2021_1784,Artificial Intelligence and Machine Learning for Autonomous Agents that Learn to Plan and Operate in Unpredictable Dynamic Environments.,,No
aaai_2021_1785,On Learning Deep Models with Imbalanced Data Distribution.,,No
aaai_2021_1786,Screening for Depressed Individuals by Using Multimodal Social Media Data.,,No
aaai_2021_1787,Relational Learning to Capture the Dynamics and Sparsity of Knowledge Graphs.,,No
aaai_2021_1788,Constraint-Driven Learning of Logic Programs.,,No
aaai_2021_1789,Transfer Learning of Engagement Recognition within Robot-Assisted Therapy for Children with Autism.,,No
aaai_2021_1790,Robots that Help Humans Build Better Mental Models of Robots.,,No
aaai_2021_1791,AI for Social Good: Between My Research and the Real World.,,No
aaai_2021_1792,Safety Assurance for Systems with Machine Learning Components.,,No
aaai_2021_1793,"Towards Fair, Equitable, and Efficient Peer Review.",,No
aaai_2021_1794,Multi-agent Reinforcement Learning for Decentralized Coalition Formation Games.,,No
aaai_2021_1795,Distributed Situation Awareness for Multi-agent Mission in Dynamic Environments: A Case Study of Multi-UAVs Wildfires Searching.,,No
aaai_2021_1796,How Human Centered AI Will Contribute Towards Intelligent Gaming Systems.,,No
aaai_2021_1797,Role of Optimizer on Network Fine-tuning for Adversarial Robustness (Student Abstract).,,No
aaai_2021_1798,A Serverless Approach to Federated Learning Infrastructure Oriented for IoT/Edge Data Sources (Student Abstract).,,No
aaai_2021_1799,Reward based Hebbian Learning in Direct Feedback Alignment (Student Abstract).,,No
aaai_2021_1800,Clustering Partial Lexicographic Preference Trees (Student Abstract).,,No
aaai_2021_1801,Logic Guided Genetic Algorithms (Student Abstract).,,No
aaai_2021_1802,Responsible Prediction Making of COVID-19 Mortality (Student Abstract).,,No
aaai_2021_1803,Encoding Temporal and Spatial Vessel Context using Self-Supervised Learning Model (Student Abstract).,,No
aaai_2021_1804,Unsupervised Causal Knowledge Extraction from Text using Natural Language Inference (Student Abstract).,,No
aaai_2021_1805,Early Prediction of Children's Task Completion in a Tablet Tutor using Visual Features (Student Abstract).,,No
aaai_2021_1806,Fair Stable Matchings Under Correlated Preferences (Student Abstract).,,No
aaai_2021_1807,BOSS: A Bi-directional Search Technique for Optimal Coalition Structure Generation with Minimal Overlapping (Student Abstract).,,No
aaai_2021_1808,NEAP-F: Network Epoch Accuracy Prediction Framework (Student Abstract).,,No
aaai_2021_1809,"Robotic Manipulation with Reinforcement Learning, State Representation Learning, and Imitation Learning (Student Abstract).",,No
aaai_2021_1810,Multi-modal User Intent Classification Under the Scenario of Smart Factory (Student Abstract).,,No
aaai_2021_1811,Passive learning of Timed Automata from logs (Student Abstract).,,No
