Class_Id,Name,uuid,Course Name,Education Level,URL Used,Semester,IRR,Sample,Lecture,Notes,Code 1,Code 2,Code 3,Code 4,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,6,"poisoning attacks: availability, backdoor, subpopulation attacks",security->poisoning->general->attack,security->availability,security->poisoning->backdoor->attack,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,7,privacy risks in ML: membership inference attacks and data reconstruction,privacy->membership inference->attack,privacy->Data Extraction/Data Reconstruction/Model Inversion->attack,,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,8,LLM security,architecture->llm/foundation,security->evasion->attack,privacy->Data Extraction/Data Reconstruction/Model Inversion->attack,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,9,Attacks on federated learning,threat->federated learning,security->poisoning->backdoor->attack,privacy,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,10,no class,none,,,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,11,attacks on RL,architecture->reinforcement learning,security->evasion,,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,12,machine unlearning and poisoning attacks mitigation,privacy->machine unlearning->defense,security->poisoning->general->defense,,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,13,project proposal,none,,,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,14,evasion attacks mitigation,security->evasion->defense->certified,,,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,15,differentially private SGD and auditing DP-SGD,privacy->differential privacy->attack,privacy->differential privacy->defense,,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,16,LLM training and security,safety,security->prompt injection->attack,architecture->llm/foundation,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,17,LLM security,security->prompt injection->attack,architecture->llm/foundation,valid,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,18,LLM security and privacy,safety,privacy->Data Extraction/Data Reconstruction/Model Inversion->attack,architecture->llm/foundation,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,19,Poisoning and privacy attacks,security->poisoning->general->attack,privacy->data extraction->attack,,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,20,adversarial ML attacks and mitigation in cyber security,explainability,security->poisoning->backdoor->attack,security->poisoning->general,architecture->llm/foundation,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,21,Poisoning attacks detection and mitigation,security->poisoning->backdoor->defense,security->poisoning->backdoor->attack,,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,22,More security and privacy attacks,architecture->auto ml,security,privacy->data extraction,architecture->llm,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,23,no class,none,,,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,24,watermarking LLMs and Fairness,accountability,fairness,architecture->llm,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,25,research talks,security,privacy,,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,26,project presentations,none,,,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,27,project presentations,none,,,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,28,final project report due,none,,,,
31,Alina Oprea,Trustworthy Generative AI24-FL,Trustworthy Generative AI,undergraduate,https://www.ccs.neu.edu/home/alina/classes/Fall2024/,24-FL,recoded,Trustworthy Generative AI24-FL.pdf,1,course outline: introduction to trustworthy AI,security,privacy,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,2,review of deep learning and LLMs,other->ml,,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,3,taxonomy of adversarial attacks on predictive and generative AI,security->attack,architecture->generative ai,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,4,evasion attacks against ML and prompt injection,security->evasion->attack,security->prompt injection->attack,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,5,poisoning attacks against ML: backdoor and subpopulation attacks,security->poisoning->general->attack,security->poisoning->backdoor->attack,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,6,privacy risks in ML: membership inference attacks,privacy->membership inference->attack,,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,7,LLM privacy: data extraction attack,privacy->Data Extraction/Data Reconstruction/Model Inversion,architecture->llm/foundation,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,8,LLM indirect prompt injection and safety alignment,security-->prompt injection,architecture->llm/foundation,safety,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,9,LLM jailbreaking,security->jailbreak,architecture->llm/foundation,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,10,Defenses to prompt injection and jailbreaking,security->jailbreak->defense,security->prompt injection->defense,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,11,RAG poisoning attacks,security->poisoning->attack,architecture->rag,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,12,class canceled,none,,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,13,LLM poisoning,security->poisoning->attack,architecture->llm/foundation,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,14,LLM poisoning,security->poisoning->attack,architecture->llm/foundation,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,15,LLM safety mitigations,safety,architecture->llm/foundation,security->prompt injection,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,16,LLM fine-tuning privacy risks,privacy,architecture->llm/foundation,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,17,Differential privacy and auditing,privacy->differential privacy,,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,18,Machine unlearning,privacy->machine unlearning,architecture->llm/foundation,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,19,Inference-time privacy and privacy of LLM agents,privacy,architecture->llm/foundation,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,20,watermarking LLMs,safety,architecture->llm/foundation,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,21,LLM coding models,valid,architecture->llm/foundation,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,22,copyright and model ownership,safety,architecture->llm/foundation,,,
31,Alina Oprea,,Trustworthy Generative AI,undergraduate,,,,,23,reinforcement learning security,security->poisoning->backdoor->attack,architecture->agent,architecture->reinforcement learning,,
32,Alina Oprea,Machine Learning and Data Mining22-SP,Machine Learning and Data Mining,undergraduate,https://www.ccs.neu.edu/home/alina/classes/Spring2022/,22-SP,recoded,Machine Learning and Data Mining22-SP.pdf,1,course outline ,other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,2,"classification and regression, bias-variance tradeoff",other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,3,probability and linear algebra review,other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,4,simple linear regression. closed from solution. correlation,other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,5,"multiple linear regression, closed from solution",other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,6,gradient descent,other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,7,regularization. lasso and ridge regression,other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,8,"knn, cross validation, linear classification, logistic regression",other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,9,"logistic regression, gradient descent for logistic regression",other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,10,president's day,other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,11,evaluation of ML: ROC curves,other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,12,Generative models: LDA,other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,13,midterm exam,none,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,14,"ethics in AI, part 1",other->ethics,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,15,"ethics in AI, part 2",other->ethics,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,16,spring break,none,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,17,spring break,none,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,18,"Naive Bayes, Decision trees",other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,19,"decision trees, information gain",other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,20,ensemble learning,other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,21,ensemble learning,other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,22,deep learning,other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,23,introduction to NLP,other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,24,feed-forward networks,other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,25,cnn,other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,26,patriots day: university holiday,none,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,27,final exam ,none,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,28,backpropagation,other->ml,,,,
32,Alina Oprea,,Machine Learning and Data Mining,undergraduate,,,,,29,adversarial ml,security,privacy,,,
33,Alina Oprea,Foundations of Cybersecurity20-SP,Foundations of Cybersecurity,undergraduate,https://www.ccs.neu.edu/home/alina/classes/Spring2020/,20-SP,recoded,Foundations of Cybersecurity20-SP.pdf,1,"intro, history, threat modeling ",other->sec,,,,
33,Alina Oprea,,Foundations of Cybersecurity,undergraduate,,,,,2,"linux basics: cryptography, one-time pad, perfect security",other->cryptography,,,,
33,Alina Oprea,,Foundations of Cybersecurity,undergraduate,,,,,3,no class,none,,,,
33,Alina Oprea,,Foundations of Cybersecurity,undergraduate,,,,,4,cryptography semmetric key,other->cryptography,,,,
33,Alina Oprea,,Foundations of Cybersecurity,undergraduate,,,,,5,block ciphers and modes of operation.,other->cryptography,,,,
33,Alina Oprea,,Foundations of Cybersecurity,undergraduate,,,,,6,"digital signatures, hash functions, PKI",other->auth,,,,
33,Alina Oprea,,Foundations of Cybersecurity,undergraduate,,,,,7,authentication and passwords,other->auth,,,,
33,Alina Oprea,,Foundations of Cybersecurity,undergraduate,,,,,8,holiday: no class,none,,,,
33,Alina Oprea,,Foundations of Cybersecurity,undergraduate,,,,,9,midterm exam,none,,,,
33,Alina Oprea,,Foundations of Cybersecurity,undergraduate,,,,,10,cyberlaw and ethics,other->ethics,,,,
33,Alina Oprea,,Foundations of Cybersecurity,undergraduate,,,,,11,spring break,none,,,,
33,Alina Oprea,,Foundations of Cybersecurity,undergraduate,,,,,12,"social engineering, access control",other->access control,,,,
33,Alina Oprea,,Foundations of Cybersecurity,undergraduate,,,,,13,class cancelled,none,,,,
33,Alina Oprea,,Foundations of Cybersecurity,undergraduate,,,,,14,access control,other->access control,,,,
33,Alina Oprea,,Foundations of Cybersecurity,undergraduate,,,,,15,systems security,other-> sys sec,,,,
33,Alina Oprea,,Foundations of Cybersecurity,undergraduate,,,,,16,exploits,other-> sys sec,,,,
33,Alina Oprea,,Foundations of Cybersecurity,undergraduate,,,,,17,SQL injection,other-> sys sec,,,,
33,Alina Oprea,,Foundations of Cybersecurity,undergraduate,,,,,18,review final exam,none,,,,
33,Alina Oprea,,Foundations of Cybersecurity,undergraduate,,,,,19,final exam ,none,,,,
34,Wenbo Guo,Machine Learning25-SP,Machine Learning,undergraduate,https://sites.cs.ucsb.edu/~lilei/course/ml22fa/,25-SP,recoded,Machine Learning25-SP.pdf,1,"introduction, spam filter",other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,2,"supervised learning, loss function, model selection",other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,3,"unsupervised learning, dimensionality reduction",other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,4,optimization basic: gradient descent and SGD,other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,5,feedforward neural networks,other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,6,convolutional neural network,other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,7,sequence modeling and recurrent neural networks,other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,8,attention mechanism and transformer,other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,9,graphical models and MLE,other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,10,"Gaussian Mixture Models, EM",other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,11,Linear Dynamical Systems,other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,12,"Undirected Graphical Models, Conditional Random Fields",other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,13,Deep Latent Models and Variational Inference,other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,14,Sampling Methods,other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,15,Convex Optimization,other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,16,Duality and support vector machine ,other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,17,SVM and online learning,other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,18,"online learning, intro to RL",other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,19,reinforcement learning,other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,20,reinforcement learning,other->ml,,,,
34,Wenbo Guo,,Machine Learning,undergraduate,,,,,21,final project poster presentation,none,,,,
35,Xinyu Xing,Introduction to Computer Security23-FL,Introduction to Computer Security,undergraduate,https://www.mccormick.northwestern.edu/computer-science/academics/courses/descriptions/350.html,23-FL,recoded,Introduction to Computer Security23-FL.pdf,1,motivation and overview of computer security,other->comp sec,,,,
35,Xinyu Xing,,Introduction to Computer Security,undergraduate,,,,,2,Secret key case study: DES/AES algorithms,other->auth,,,,
35,Xinyu Xing,,Introduction to Computer Security,undergraduate,,,,,3,Public key case study: RSA,other->auth,,,,
35,Xinyu Xing,,Introduction to Computer Security,undergraduate,,,,,4,"One-way hash function and message digests: MD5, SHA2",other->auth,,,,
35,Xinyu Xing,,Introduction to Computer Security,undergraduate,,,,,5,"One-way hash function and message digests: MD5, SHA2",other->auth,,,,
35,Xinyu Xing,,Introduction to Computer Security,undergraduate,,,,,6,"Buffer overflow, heap overflow and string format bugs",other->software sec,,,,
35,Xinyu Xing,,Introduction to Computer Security,undergraduate,,,,,7,Detection techniques,other->software sec,,,,
35,Xinyu Xing,,Introduction to Computer Security,undergraduate,,,,,8,Dealing with bad (legacy) codes: sandboxing,other->system sec,,,,
35,Xinyu Xing,,Introduction to Computer Security,undergraduate,,,,,9,"Multi-level security, file system security",other->system sec,,,,
35,Xinyu Xing,,Introduction to Computer Security,undergraduate,,,,,10,Case study: Kerberos,other->auth,,,,
35,Xinyu Xing,,Introduction to Computer Security,undergraduate,,,,,11,Denial-of-service attacks,other->internet sec,,,,
35,Xinyu Xing,,Introduction to Computer Security,undergraduate,,,,,12,"viruses, worms, Trojan horses",other->internet sec,,,,
35,Xinyu Xing,,Introduction to Computer Security,undergraduate,,,,,13,Intrusion detection systems (IDSs),other->internet sec,,,,
35,Xinyu Xing,,Introduction to Computer Security,undergraduate,,,,,14,Case study: Snort and Bro,other->internet sec,,,,
35,Xinyu Xing,,Introduction to Computer Security,undergraduate,,,,,15,"Firewalls, VPN and IPsec",other->internet sec,,,,
35,Xinyu Xing,,Introduction to Computer Security,undergraduate,,,,,16,Case study: SSL/TLS,other->network sec,,,,
36,Z. Berkay Celik,Computer Security23-SP,Computer Security,undergraduate,https://beerkay.github.io/cs426/CS426.pdf,23-SP,recoded,Computer Security23-SP.pdf,1,prelimaries course introduction,other->sec,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,2,preliminaries security fundamentals,other->sec,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,3,hashes and message authentication,other->auth,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,4,asymmetric cryptography,other->cryptography,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,5,key management,other->cryptography,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,6,user authentication,other->cryptography,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,7,authentication protocols,other->auth,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,8,network background and TCP attacks,other->network sec,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,9,transport layer security,other->network sec,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,10,routing security,other->network sec,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,11,DNS security,other->network sec,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,12,firewalls and tunnels,other->network sec,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,13,intrusion detection system,other->network sec,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,14,software vulnerabilties,other->system sec,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,15,access control,other->system sec,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,16,operating system security,other->system sec,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,17,web security,other->system sec,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,18,mobile security,other->system sec,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,19,IoT security,other->system sec,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,20,machine learning for security applications,ml for security/privacy application,,,,
36,Z. Berkay Celik,,Computer Security,undergraduate,,,,,21,security of machine learning systems,general ml & security,,,,
37,Z. Berkay Celik,IoT/CPS Security22-SP,IoT/CPS Security,graduate,https://beerkay.github.io/cs592S22/CS592IoTCPS.pdf,22-SP,recoded,IoT_CPS Security22-SP.pdf,1,"course logistics, security basics",other->sec,,,,
37,Z. Berkay Celik,,IoT/CPS Security,graduate,,,,,2,IoT and CPS system architecture,other->sec,,,,
37,Z. Berkay Celik,,IoT/CPS Security,graduate,,,,,3,Program analysis for IoT/CPS,other->sec,,,,
37,Z. Berkay Celik,,IoT/CPS Security,graduate,,,,,4,Building blocks of binary analysis,other->sec,,,,
37,Z. Berkay Celik,,IoT/CPS Security,graduate,,,,,5,fuzzing for discovering software and logic bugs,other->sec,,,,
37,Z. Berkay Celik,,IoT/CPS Security,graduate,,,,,6,formal analysis and verfication (model checking and falsification with LTL/MTL),other->sec,,,,
37,Z. Berkay Celik,,IoT/CPS Security,graduate,,,,,7,"defense strategies, static and dynamic enforces",other->sec,,,,
37,Z. Berkay Celik,,IoT/CPS Security,graduate,,,,,8,machine learning for perception and decision making,other->sec,,,,
37,Z. Berkay Celik,,IoT/CPS Security,graduate,,,,,9,models of autonomous systems',valid,,,,
37,Z. Berkay Celik,,IoT/CPS Security,graduate,,,,,10,spring break,none,,,,
37,Z. Berkay Celik,,IoT/CPS Security,graduate,,,,,11,research progress presentations,none,,,,
37,Z. Berkay Celik,,IoT/CPS Security,graduate,,,,,12,side channel attacks,other->sec,,,,
37,Z. Berkay Celik,,IoT/CPS Security,graduate,,,,,13,voice assistant systems,other->sec,,,,
37,Z. Berkay Celik,,IoT/CPS Security,graduate,,,,,14,security protocols and their verification,other->sec,,,,
37,Z. Berkay Celik,,IoT/CPS Security,graduate,,,,,15,trusted and confidential computing,other->sec,,,,
37,Z. Berkay Celik,,IoT/CPS Security,graduate,,,,,16,final research project presentations,none,,,,
37,Z. Berkay Celik,,IoT/CPS Security,graduate,,,,,17,class end,none,,,,
38,Z. Berkay Celik,Security Analytics19-FL,Security Analytics,graduate,https://beerkay.github.io/cs529/content/syllabus/CS529.pdf,19-FL,TRUE,Security Analytics19-FL.pdf,1,logistics & course overview,other->ml,,,,
38,Z. Berkay Celik,,Security Analytics,graduate,,,,,2,linear models for regression,other->ml,,,,
38,Z. Berkay Celik,,Security Analytics,graduate,,,,,3,nearest neighbors,other->ml,,,,
38,Z. Berkay Celik,,Security Analytics,graduate,,,,,4,clustering,other->ml,,,,
38,Z. Berkay Celik,,Security Analytics,graduate,,,,,5,naive bayes classifier,other->ml,,,,
38,Z. Berkay Celik,,Security Analytics,graduate,,,,,6,feature selection,other->ml,,,,
38,Z. Berkay Celik,,Security Analytics,graduate,,,,,7,artificial neural network,other->ml,,,,
38,Z. Berkay Celik,,Security Analytics,graduate,,,,,8,convolutional neural network,other->ml,,,,
38,Z. Berkay Celik,,Security Analytics,graduate,,,,,9,review part 1,other->ml,,,,
38,Z. Berkay Celik,,Security Analytics,graduate,,,,,10,overview of key concepts,security->evasion->attack,security->poisoning,privacy->stealing/model extraction/model extraction,,
38,Z. Berkay Celik,,Security Analytics,graduate,,,,,11,pertubation attack strategies,security->evasion->attack,security->evasion->defense,threat model->physical,,
38,Z. Berkay Celik,,Security Analytics,graduate,,,,,12,adversarial example in physical world,security->evasion->attack,threat model->physical,,,
38,Z. Berkay Celik,,Security Analytics,graduate,,,,,13,transferability & black-box attacks,"knowledge-Black-box
",security->evasion->defense,security->poisoning->general->attack,security->evasion->attacks,
38,Z. Berkay Celik,,Security Analytics,graduate,,,,,14,defenses against adversarial attacks,security->evasion->defense->heuristic,security->evasion->defense->certified,security->poisoning->defense->heuristic,privacy->poisoning->defense->certified,
38,Z. Berkay Celik,,Security Analytics,graduate,,,,,15,generative adversarial networks,privacy->stealing/model extraction/model extraction->attack,privacy->Data Extraction/Data Reconstruction/Model Inversion->attack,privacy->membership inference->attack,threat->federated,privacy->defense
38,Z. Berkay Celik,,Security Analytics,graduate,,,,,16,future research directions,other,,,,
