uuid,venue,year,title,authors,abstract
icml_2024_442,icml,2024,PDHG-Unrolled Learning-to-Optimize Method for Large-Scale Linear Programming.,Bingheng Li; Linxin Yang; Yupeng Chen; Senmiao Wang; Haitao Mao; Qian Chen; Yao Ma; Akang Wang; Tian Ding; Jiliang Tang; Ruoyu Sun,
icml_2024_443,icml,2024,Recurrent Distance Filtering for Graph Representation Learning.,Yuhui Ding; Antonio Orvieto; Bobby He; Thomas Hofmann,
icml_2024_444,icml,2024,Adaptively Perturbed Mirror Descent for Learning in Games.,Kenshi Abe; Kaito Ariu; Mitsuki Sakamoto; Atsushi Iwasaki,
icml_2024_445,icml,2024,Attack-free Evaluating and Enhancing Adversarial Robustness on Categorical Data.,Yujun Zhou; Yufei Han; Haomin Zhuang; Hongyan Bao; Xiangliang Zhang,
icml_2024_446,icml,2024,A New Linear Scaling Rule for Private Adaptive Hyperparameter Optimization.,Ashwinee Panda; Xinyu Tang; Saeed Mahloujifar; Vikash Sehwag; Prateek Mittal,
icml_2024_447,icml,2024,Measuring Stochastic Data Complexity with Boltzmann Influence Functions.,Nathan H. Ng; Roger Baker Grosse; Marzyeh Ghassemi,
icml_2024_448,icml,2024,PlanDQ: Hierarchical Plan Orchestration via D-Conductor and Q-Performer.,Chang Chen; Junyeob Baek; Fei Deng; Kenji Kawaguchi; Caglar Gulcehre; Sungjin Ahn,
icml_2024_449,icml,2024,Gated Linear Attention Transformers with Hardware-Efficient Training.,Songlin Yang; Bailin Wang; Yikang Shen; Rameswar Panda; Yoon Kim,
icml_2024_450,icml,2024,FightLadder: A Benchmark for Competitive Multi-Agent Reinforcement Learning.,Wenzhe Li; Zihan Ding; Seth Karten; Chi Jin,
icml_2024_451,icml,2024,A Language Model's Guide Through Latent Space.,Dimitri von Rütte; Sotiris Anagnostidis; Gregor Bachmann; Thomas Hofmann,
icml_2024_452,icml,2024,Can Looped Transformers Learn to Implement Multi-step Gradient Descent for In-context Learning?,Khashayar Gatmiry; Nikunj Saunshi; Sashank J. Reddi; Stefanie Jegelka; Sanjiv Kumar,
icml_2024_453,icml,2024,"Learning with 3D rotations, a hitchhiker's guide to SO(3).",Andreas René Geist; Jonas Frey; Mikel Zhobro; Anna Levina; Georg Martius,
icml_2024_454,icml,2024,Indirectly Parameterized Concrete Autoencoders.,Alfred Nilsson; Klas Wijk; Sai Bharath Chandra Gutha; Erik Englesson; Alexandra Hotti; Carlo Saccardi; Oskar Kviman; Jens Lagergren; Ricardo Vinuesa; Hossein Azizpour,
icml_2024_455,icml,2024,Vector Quantization Pretraining for EEG Time Series with Random Projection and Phase Alignment.,Haokun Gui; Xiucheng Li; Xinyang Chen,
icml_2024_456,icml,2024,Unsupervised Parameter-free Simplicial Representation Learning with Scattering Transforms.,Hiren Madhu; Sravanthi Gurugubelli; Sundeep Prabhakar Chepuri,
icml_2024_457,icml,2024,TinyTrain: Resource-Aware Task-Adaptive Sparse Training of DNNs at the Data-Scarce Edge.,Young D. Kwon; Rui Li; Stylianos I. Venieris; Jagmohan Chauhan; Nicholas Donald Lane; Cecilia Mascolo,
icml_2024_458,icml,2024,SpikeZIP-TF: Conversion is All You Need for Transformer-based SNN.,Kang You; Zekai Xu; Chen Nie; Zhijie Deng; Qinghai Guo; Xiang Wang; Zhezhi He,
icml_2024_459,icml,2024,Acquiring Diverse Skills using Curriculum Reinforcement Learning with Mixture of Experts.,Onur Celik; Aleksandar Taranovic; Gerhard Neumann,
icml_2024_460,icml,2024,AutoOS: Make Your OS More Powerful by Exploiting Large Language Models.,Huilai Chen; Yuanbo Wen; Limin Cheng; Shouxu Kuang; Yumeng Liu; Weijia Li; Ling Li; Rui Zhang; Xinkai Song; Wei Li; Qi Guo; Yunji Chen,
icml_2024_461,icml,2024,Conformal Predictions under Markovian Data.,Frédéric Zheng; Alexandre Proutière,
icml_2024_462,icml,2024,Hyperbolic Active Learning for Semantic Segmentation under Domain Shift.,Luca Franco; Paolo Mandica; Konstantinos Kallidromitis; Devin Guillory; Yu-Teng Li; Trevor Darrell; Fabio Galasso,
icml_2024_463,icml,2024,Rolling Diffusion Models.,David Ruhe; Jonathan Heek; Tim Salimans; Emiel Hoogeboom,
icml_2024_464,icml,2024,Disentangled Graph Self-supervised Learning for Out-of-Distribution Generalization.,Haoyang Li; Xin Wang; Zeyang Zhang; Haibo Chen; Ziwei Zhang; Wenwu Zhu,
icml_2024_465,icml,2024,In-Context Freeze-Thaw Bayesian Optimization for Hyperparameter Optimization.,Herilalaina Rakotoarison; Steven Adriaensen; Neeratyoy Mallik; Samir Garibov; Eddie Bergman; Frank Hutter,
icml_2024_466,icml,2024,Transferable Facial Privacy Protection against Blind Face Restoration via Domain-Consistent Adversarial Obfuscation.,Kui Zhang; Hang Zhou; Jie Zhang; Wenbo Zhou; Weiming Zhang; Nenghai Yu,
icml_2024_467,icml,2024,Selecting Large Language Model to Fine-tune via Rectified Scaling Law.,Haowei Lin; Baizhou Huang; Haotian Ye; Qinyu Chen; Zihao Wang; Sujian Li; Jianzhu Ma; Xiaojun Wan; James Zou; Yitao Liang,
icml_2024_468,icml,2024,What Can Transformer Learn with Varying Depth? Case Studies on Sequence Learning Tasks.,Xingwu Chen; Difan Zou,
icml_2024_469,icml,2024,Provable Interactive Learning with Hindsight Instruction Feedback.,Dipendra Misra; Aldo Pacchiano; Robert E. Schapire,
icml_2024_470,icml,2024,Scaling Exponents Across Parameterizations and Optimizers.,Katie E. Everett; Lechao Xiao; Mitchell Wortsman; Alexander A. Alemi; Roman Novak; Peter J. Liu; Izzeddin Gur; Jascha Sohl-Dickstein; Leslie Pack Kaelbling; Jaehoon Lee; Jeffrey Pennington,
icml_2024_471,icml,2024,Synergistic Integration of Coordinate Network and Tensorial Feature for Improving Neural Radiance Fields from Sparse Inputs.,Mingyu Kim; Jun-Seong Kim; Se-Young Yun; Jin-Hwa Kim,
icml_2024_472,icml,2024,Training Large Language Models for Reasoning through Reverse Curriculum Reinforcement Learning.,Zhiheng Xi; Wenxiang Chen; Boyang Hong; Senjie Jin; Rui Zheng; Wei He; Yiwen Ding; Shichun Liu; Xin Guo; Junzhe Wang; Honglin Guo; Wei Shen; Xiaoran Fan; Yuhao Zhou; Shihan Dou; Xiao Wang; Xinbo Zhang; Peng Sun; Tao Gui; Qi Zhang; Xuanjing Huang,
icml_2024_473,icml,2024,Localizing Task Information for Improved Model Merging and Compression.,Ke Wang; Nikolaos Dimitriadis; Guillermo Ortiz-Jiménez; François Fleuret; Pascal Frossard,
icml_2024_474,icml,2024,CarbonNovo: Joint Design of Protein Structure and Sequence Using a Unified Energy-based Model.,Milong Ren; Tian Zhu; Haicang Zhang,
icml_2024_475,icml,2024,Embodied CoT Distillation From LLM To Off-the-shelf Agents.,Wonje Choi; Woo Kyung Kim; Minjong Yoo; Honguk Woo,
icml_2024_476,icml,2024,Vectorized Conditional Neural Fields: A Framework for Solving Time-dependent Parametric Partial Differential Equations.,Jan Hagnberger; Marimuthu Kalimuthu; Daniel Musekamp; Mathias Niepert,
icml_2024_477,icml,2024,Nesting Particle Filters for Experimental Design in Dynamical Systems.,Sahel Iqbal; Adrien Corenflos; Simo Särkkä; Hany Abdulsamad,
icml_2024_478,icml,2024,Structure-Aware E(3)-Invariant Molecular Conformer Aggregation Networks.,Duy Minh Ho Nguyen; Nina Lukashina; Tai Nguyen; An T. Le; TrungTin Nguyen; Nhat Ho; Jan Peters; Daniel Sonntag; Viktor Zaverkin; Mathias Niepert,
icml_2024_479,icml,2024,Beyond ELBOs: A Large-Scale Evaluation of Variational Methods for Sampling.,Denis Blessing; Xiaogang Jia; Johannes Esslinger; Francisco Vargas; Gerhard Neumann,
icml_2024_480,icml,2024,When is Transfer Learning Possible?,My Phan; Kianté Brantley; Stephanie Milani; Soroush Mehri; Gokul Swamy; Geoffrey J. Gordon,
icml_2024_481,icml,2024,Layerwise Proximal Replay: A Proximal Point Method for Online Continual Learning.,Jinsoo Yoo; Yunpeng Liu; Frank Wood; Geoff Pleiss,
icml_2024_482,icml,2024,Longitudinal Targeted Minimum Loss-based Estimation with Temporal-Difference Heterogeneous Transformer.,Toru Shirakawa; Yi Li; Yulun Wu; Sky Qiu; Yuxuan Li; Mingduo Zhao; Hiroyasu Iso; Mark J. van der Laan,
icml_2024_483,icml,2024,Partial Optimality in the Linear Ordering Problem.,David Stein; Bjoern Andres,
icml_2024_484,icml,2024,LASER: Linear Compression in Wireless Distributed Optimization.,Ashok Vardhan Makkuva; Marco Bondaschi; Thijs Vogels; Martin Jaggi; Hyeji Kim; Michael Gastpar,
icml_2024_485,icml,2024,Easing Concept Bleeding in Diffusion via Entity Localization and Anchoring.,Jiewei Zhang; Song Guo; Peiran Dong; Jie Zhang; Ziming Liu; Yue Yu; Xiao-Ming Wu,
icml_2024_486,icml,2024,Unlocking the Power of Spatial and Temporal Information in Medical Multimodal Pre-training.,Jinxia Yang; Bing Su; Xin Zhao; Ji-Rong Wen,
icml_2024_487,icml,2024,"eCeLLM: Generalizing Large Language Models for E-commerce from Large-scale, High-quality Instruction Data.",Bo Peng; Xinyi Ling; Ziru Chen; Huan Sun; Xia Ning,
icml_2024_488,icml,2024,Retrieval-Augmented Score Distillation for Text-to-3D Generation.,Junyoung Seo; Susung Hong; Wooseok Jang; Inès Hyeonsu Kim; Minseop Kwak; Doyup Lee; Seungryong Kim,
icml_2024_489,icml,2024,NDOT: Neuronal Dynamics-based Online Training for Spiking Neural Networks.,Haiyan Jiang; Giulia De Masi; Huan Xiong; Bin Gu,
icml_2024_490,icml,2024,Entropy-Reinforced Planning with Large Language Models for Drug Discovery.,Xuefeng Liu; Chih-chan Tien; Peng Ding; Songhao Jiang; Rick L. Stevens,
icml_2024_491,icml,2024,What is the Long-Run Distribution of Stochastic Gradient Descent? A Large Deviations Analysis.,Waïss Azizian; Franck Iutzeler; Jérôme Malick; Panayotis Mertikopoulos,
icml_2024_492,icml,2024,Provably Robust DPO: Aligning Language Models with Noisy Feedback.,Sayak Ray Chowdhury; Anush Kini; Nagarajan Natarajan,
icml_2024_493,icml,2024,Positive Concave Deep Equilibrium Models.,Mateusz Gabor; Tomasz Piotrowski; Renato L. G. Cavalcante,
icml_2024_494,icml,2024,Collaborative Heterogeneous Causal Inference Beyond Meta-analysis.,Tianyu Guo; Sai Praneeth Karimireddy; Michael I. Jordan,
icml_2024_495,icml,2024,Neural SPH: Improved Neural Modeling of Lagrangian Fluid Dynamics.,Artur P. Toshev; Jonas A. Erbesdobler; Nikolaus A. Adams; Johannes Brandstetter,
icml_2024_496,icml,2024,Purifying Quantization-conditioned Backdoors via Layer-wise Activation Correction with Distribution Approximation.,Boheng Li; Yishuo Cai; Jisong Cai; Yiming Li; Han Qiu; Run Wang; Tianwei Zhang,
icml_2024_497,icml,2024,AD3: Implicit Action is the Key for World Models to Distinguish the Diverse Visual Distractors.,Yucen Wang; Shenghua Wan; Le Gan; Shuai Feng; De-Chuan Zhan,
icml_2024_498,icml,2024,"Triadic-OCD: Asynchronous Online Change Detection with Provable Robustness, Optimality, and Convergence.",Yancheng Huang; Kai Yang; Zelin Zhu; Leian Chen,
icml_2024_499,icml,2024,Score identity Distillation: Exponentially Fast Distillation of Pretrained Diffusion Models for One-Step Generation.,Mingyuan Zhou; Huangjie Zheng; Zhendong Wang; Mingzhang Yin; Hai Huang,
icml_2024_500,icml,2024,First-Order Manifold Data Augmentation for Regression Learning.,Ilya Kaufman; Omri Azencot,
icml_2024_501,icml,2024,Towards AutoAI: Optimizing a Machine Learning System with Black-box and Differentiable Components.,Zhiliang Chen; Chuan-Sheng Foo; Bryan Kian Hsiang Low,
icml_2024_502,icml,2024,"Antibody Design Using a Score-based Diffusion Model Guided by Evolutionary, Physical and Geometric Constraints.",Tian Zhu; Milong Ren; Haicang Zhang,
icml_2024_503,icml,2024,DE-COP: Detecting Copyrighted Content in Language Models Training Data.,André V. Duarte; Xuandong Zhao; Arlindo L. Oliveira; Lei Li,
icml_2024_504,icml,2024,Dealing With Unbounded Gradients in Stochastic Saddle-point Optimization.,Gergely Neu; Nneka Okolo,
icml_2024_505,icml,2024,H-Consistency Guarantees for Regression.,Anqi Mao; Mehryar Mohri; Yutao Zhong,
icml_2024_506,icml,2024,Quality Diversity through Human Feedback: Towards Open-Ended Diversity-Driven Optimization.,Li Ding; Jenny Zhang; Jeff Clune; Lee Spector; Joel Lehman,
icml_2024_507,icml,2024,Stochastic Conditional Diffusion Models for Robust Semantic Image Synthesis.,Juyeon Ko; Inho Kong; Dogyun Park; Hyunwoo J. Kim,
icml_2024_508,icml,2024,Optimal bounds for ℓp sensitivity sampling via ℓ2 augmentation.,Alexander Munteanu; Simon Omlor,
icml_2024_509,icml,2024,Predictive Performance Comparison of Decision Policies Under Confounding.,Luke Guerdan; Amanda Coston; Ken Holstein; Steven Wu,
icml_2024_510,icml,2024,Nonsmooth Implicit Differentiation: Deterministic and Stochastic Convergence Rates.,Riccardo Grazzi; Massimiliano Pontil; Saverio Salzo,
icml_2024_511,icml,2024,EvIL: Evolution Strategies for Generalisable Imitation Learning.,Silvia Sapora; Gokul Swamy; Chris Lu; Yee Whye Teh; Jakob Nicolaus Foerster,
icml_2024_512,icml,2024,DRED: Zero-Shot Transfer in Reinforcement Learning via Data-Regularised Environment Design.,Samuel Garcin; James Doran; Shangmin Guo; Christopher G. Lucas; Stefano V. Albrecht,
icml_2024_513,icml,2024,Causal Action Influence Aware Counterfactual Data Augmentation.,Núria Armengol Urpí; Marco Bagatella; Marin Vlastelica; Georg Martius,
icml_2024_514,icml,2024,How Smooth Is Attention?,Valérie Castin; Pierre Ablin; Gabriel Peyré,
icml_2024_515,icml,2024,Case-Based or Rule-Based: How Do Transformers Do the Math?,Yi Hu; Xiaojuan Tang; Haotong Yang; Muhan Zhang,
icml_2024_516,icml,2024,Fundamental Limits of Distributed Covariance Matrix Estimation Under Communication Constraints.,Mohammad-Reza Rahmani; Mohammad Hossein Yassaee; Mohammad Ali Maddah-Ali; Mohammad Reza Aref,
icml_2024_517,icml,2024,RoSA: Accurate Parameter-Efficient Fine-Tuning via Robust Adaptation.,Mahdi Nikdan; Soroush Tabesh; Elvir Crncevic; Dan Alistarh,
icml_2024_518,icml,2024,Estimating Canopy Height at Scale.,Jan Pauls; Max Zimmer; Una M. Kelly; Martin Schwartz; Sassan Saatchi; Philippe Ciais; Sebastian Pokutta; Martin Brandt; Fabian Gieseke,
icml_2024_519,icml,2024,Prediction Accuracy of Learning in Games : Follow-the-Regularized-Leader meets Heisenberg.,Yi Feng; Georgios Piliouras; Xiao Wang,
icml_2024_520,icml,2024,BRAIn: Bayesian Reward-conditioned Amortized Inference for natural language generation from feedback.,Gaurav Pandey; Yatin Nandwani; Tahira Naseem; Mayank Mishra; Guangxuan Xu; Dinesh Raghu; Sachindra Joshi; Asim Munawar; Ramón Fernandez Astudillo,
icml_2024_521,icml,2024,SignSGD with Federated Defense: Harnessing Adversarial Attacks through Gradient Sign Decoding.,Chanho Park; Namyoon Lee,
icml_2024_522,icml,2024,Dynamic Byzantine-Robust Learning: Adapting to Switching Byzantine Workers.,Ron Dorfman; Naseem Yehya; Kfir Yehuda Levy,
icml_2024_523,icml,2024,Unmasking Vulnerabilities: Cardinality Sketches under Adaptive Inputs.,Sara Ahmadian; Edith Cohen,
icml_2024_524,icml,2024,SPABA: A Single-Loop and Probabilistic Stochastic Bilevel Algorithm Achieving Optimal Sample Complexity.,Tianshu Chu; Dachuan Xu; Wei Yao; Jin Zhang,
icml_2024_525,icml,2024,Adapting Pretrained ViTs with Convolution Injector for Visuo-Motor Control.,Dongyoon Hwang; Byungkun Lee; Hojoon Lee; Hyunseung Kim; Jaegul Choo,
icml_2024_526,icml,2024,Shifted Interpolation for Differential Privacy.,Jinho Bok; Weijie J. Su; Jason M. Altschuler,
icml_2024_527,icml,2024,MaxMin-RLHF: Alignment with Diverse Human Preferences.,Souradip Chakraborty; Jiahao Qiu; Hui Yuan; Alec Koppel; Dinesh Manocha; Furong Huang; Amrit S. Bedi; Mengdi Wang,
icml_2024_528,icml,2024,On the Convergence of Projected Bures-Wasserstein Gradient Descent under Euclidean Strong Convexity.,Junyi Fan; Yuxuan Han; Zijian Liu; Jian-Feng Cai; Yang Wang; Zhengyuan Zhou,
icml_2024_529,icml,2024,CaPS: Collaborative and Private Synthetic Data Generation from Distributed Sources.,Sikha Pentyala; Mayana Pereira; Martine De Cock,
icml_2024_530,icml,2024,LAGMA: LAtent Goal-guided Multi-Agent Reinforcement Learning.,Hyungho Na; Il-Chul Moon,
icml_2024_531,icml,2024,Hidden Traveling Waves bind Working Memory Variables in Recurrent Neural Networks.,Arjun Karuvally; Terrence J. Sejnowski; Hava T. Siegelmann,
icml_2024_532,icml,2024,In-Context Learning Agents Are Asymmetric Belief Updaters.,Johannes A. Schubert; Akshay K. Jagadish; Marcel Binz; Eric Schulz,
icml_2024_533,icml,2024,Critical feature learning in deep neural networks.,Kirsten Fischer; Javed Lindner; David Dahmen; Zohar Ringel; Michael Krämer; Moritz Helias,
icml_2024_534,icml,2024,Multiply Robust Estimation for Local Distribution Shifts with Multiple Domains.,Steven Wilkins-Reeves; Xu Chen; Qi Ma; Christine Agarwal; Aude Hofleitner,
icml_2024_535,icml,2024,BOtied: Multi-objective Bayesian optimization with tied multivariate ranks.,Ji Won Park; Natasa Tagasovska; Michael Maser; Stephen Ra; Kyunghyun Cho,
icml_2024_536,icml,2024,"Compositional Capabilities of Autoregressive Transformers: A Study on Synthetic, Interpretable Tasks.",Rahul Ramesh; Ekdeep Singh Lubana; Mikail Khona; Robert P. Dick; Hidenori Tanaka,
icml_2024_537,icml,2024,Mol-AE: Auto-Encoder Based Molecular Representation Learning With 3D Cloze Test Objective.,Junwei Yang; Kangjie Zheng; Siyu Long; Zaiqing Nie; Ming Zhang; Xinyu Dai; Wei-Ying Ma; Hao Zhou,
icml_2024_538,icml,2024,Few-Shot Unsupervised Implicit Neural Shape Representation Learning with Spatial Adversaries.,Amine Ouasfi; Adnane Boukhayma,
icml_2024_539,icml,2024,"Active Ranking and Matchmaking, with Perfect Matchings.",Hafedh El Ferchichi; Matthieu Lerasle; Vianney Perchet,
icml_2024_540,icml,2024,Estimating Distributional Treatment Effects in Randomized Experiments: Machine Learning for Variance Reduction.,Undral Byambadalai; Tatsushi Oka; Shota Yasui,
icml_2024_541,icml,2024,An Interpretable Evaluation of Entropy-based Novelty of Generative Models.,Jingwei Zhang; Cheuk Ting Li; Farzan Farnia,
icml_2024_542,icml,2024,Relaxed Quantile Regression: Prediction Intervals for Asymmetric Noise.,Thomas Pouplin; Alan Jeffares; Nabeel Seedat; Mihaela van der Schaar,
icml_2024_543,icml,2024,How Flawed Is ECE? An Analysis via Logit Smoothing.,Muthu Chidambaram; Holden Lee; Colin McSwiggen; Semon Rezchikov,
icml_2024_544,icml,2024,Can Machines Learn the True Probabilities?,Jinsook Kim,
icml_2024_545,icml,2024,Helpful or Harmful Data? Fine-tuning-free Shapley Attribution for Explaining Language Model Predictions.,Jingtan Wang; Xiaoqiang Lin; Rui Qiao; Chuan-Sheng Foo; Bryan Kian Hsiang Low,
icml_2024_546,icml,2024,A Hierarchical Adaptive Multi-Task Reinforcement Learning Framework for Multiplier Circuit Design.,Zhihai Wang; Jie Wang; Dongsheng Zuo; Yunjie Ji; Xilin Xia; Yuzhe Ma; Jianye Hao; Mingxuan Yuan; Yongdong Zhang; Feng Wu,
icml_2024_547,icml,2024,Effects of Exponential Gaussian Distribution on (Double Sampling) Randomized Smoothing.,Youwei Shu; Xi Xiao; Derui Wang; Yuxin Cao; Siji Chen; Jason Xue; Linyi Li; Bo Li,
icml_2024_548,icml,2024,FRAPPÉ: A Group Fairness Framework for Post-Processing Everything.,Alexandru Tifrea; Preethi Lahoti; Ben Packer; Yoni Halpern; Ahmad Beirami; Flavien Prost,
icml_2024_549,icml,2024,"GPT-4V(ision) is a Generalist Web Agent, if Grounded.",Boyuan Zheng; Boyu Gou; Jihyung Kil; Huan Sun; Yu Su,
icml_2024_550,icml,2024,A Neural-Guided Dynamic Symbolic Network for Exploring Mathematical Expressions from Data.,Wenqiang Li; Weijun Li; Lina Yu; Min Wu; Linjun Sun; Jingyi Liu; Yanjie Li; Shu Wei; Yusong Deng; Meilan Hao,
icml_2024_551,icml,2024,Accelerating Legacy Numerical Solvers by Non-intrusive Gradient-based Meta-solving.,Sohei Arisaka; Qianxiao Li,
icml_2024_552,icml,2024,Degeneration-free Policy Optimization: RL Fine-Tuning for Language Models without Degeneration.,Youngsoo Jang; Geon-Hyeong Kim; Byoungjip Kim; Yu Jin Kim; Honglak Lee; Moontae Lee,
icml_2024_553,icml,2024,RODEO: Robust Outlier Detection via Exposing Adaptive Out-of-Distribution Samples.,Hossein Mirzaei; Mohammad Jafari; Hamid Reza Dehbashi; Ali Ansari; Sepehr Ghobadi; Masoud Hadi; Arshia Soltani Moakhar; Mohammad Azizmalayeri; Mahdieh Soleymani Baghshah; Mohammad Hossein Rohban,
icml_2024_554,icml,2024,Polynomial-based Self-Attention for Table Representation Learning.,Jayoung Kim; Yehjin Shin; Jeongwhan Choi; Hyowon Wi; Noseong Park,
icml_2024_555,icml,2024,See More Details: Efficient Image Super-Resolution by Experts Mining.,Eduard Zamfir; Zongwei Wu; Nancy Mehta; Yulun Zhang; Radu Timofte,
icml_2024_556,icml,2024,Privacy-Preserving Instructions for Aligning Large Language Models.,Da Yu; Peter Kairouz; Sewoong Oh; Zheng Xu,
icml_2024_557,icml,2024,"PARDEN, Can You Repeat That? Defending against Jailbreaks via Repetition.",Ziyang Zhang; Qizhen Zhang; Jakob Nicolaus Foerster,
icml_2024_558,icml,2024,Learning Shadow Variable Representation for Treatment Effect Estimation under Collider Bias.,Baohong Li; Haoxuan Li; Ruoxuan Xiong; Anpeng Wu; Fei Wu; Kun Kuang,
icml_2024_559,icml,2024,Towards an Understanding of Stepwise Inference in Transformers: A Synthetic Graph Navigation Model.,Mikail Khona; Maya Okawa; Jan Hula; Rahul Ramesh; Kento Nishi; Robert P. Dick; Ekdeep Singh Lubana; Hidenori Tanaka,
icml_2024_560,icml,2024,CF-OPT: Counterfactual Explanations for Structured Prediction.,Germain Vivier-Ardisson; Alexandre Forel; Axel Parmentier; Thibaut Vidal,
icml_2024_561,icml,2024,Cross-domain Open-world Discovery.,Shuo Wen; Maria Brbic,
icml_2024_562,icml,2024,Effective Federated Graph Matching.,Yang Zhou; Zijie Zhang; Zeru Zhang; Lingjuan Lyu; Wei-Shinn Ku,
icml_2024_563,icml,2024,Disentanglement Learning via Topology.,Nikita Balabin; Daria Voronkova; Ilya Trofimov; Evgeny Burnaev; Serguei Barannikov,
icml_2024_564,icml,2024,Predicting and Interpreting Energy Barriers of Metallic Glasses with Graph Neural Networks.,Haoyu Li; Shichang Zhang; Longwen Tang; Mathieu Bauchy; Yizhou Sun,
icml_2024_565,icml,2024,Training Greedy Policy for Proposal Batch Selection in Expensive Multi-Objective Combinatorial Optimization.,Deokjae Lee; Hyun Oh Song; Kyunghyun Cho,
icml_2024_566,icml,2024,Self-Consistency Training for Density-Functional-Theory Hamiltonian Prediction.,He Zhang; Chang Liu; Zun Wang; Xinran Wei; Siyuan Liu; Nanning Zheng; Bin Shao; Tie-Yan Liu,
icml_2024_567,icml,2024,Reducing Balancing Error for Causal Inference via Optimal Transport.,Yuguang Yan; Hao Zhou; Zeqin Yang; Weilin Chen; Ruichu Cai; Zhifeng Hao,
icml_2024_568,icml,2024,Mean-field Analysis on Two-layer Neural Networks from a Kernel Perspective.,Shokichi Takakura; Taiji Suzuki,
icml_2024_569,icml,2024,Bias of Stochastic Gradient Descent or the Architecture: Disentangling the Effects of Overparameterization of Neural Networks.,Amit Peleg; Matthias Hein,
icml_2024_570,icml,2024,DiNADO: Norm-Disentangled Neurally-Decomposed Oracles for Controlling Language Models.,Sidi Lu; Wenbo Zhao; Chenyang Tao; Arpit Gupta; Shanchan Wu; Tagyoung Chung; Nanyun Peng,
icml_2024_571,icml,2024,Modular Learning of Deep Causal Generative Models for High-dimensional Causal Inference.,Md. Musfiqur Rahman; Murat Kocaoglu,
icml_2024_572,icml,2024,MOMENT: A Family of Open Time-series Foundation Models.,Mononito Goswami; Konrad Szafer; Arjun Choudhry; Yifu Cai; Shuo Li; Artur Dubrawski,
icml_2024_573,icml,2024,Observable Propagation: Uncovering Feature Vectors in Transformers.,Jacob Dunefsky; Arman Cohan,
icml_2024_574,icml,2024,Towards Compositionality in Concept Learning.,Adam Stein; Aaditya Naik; Yinjun Wu; Mayur Naik; Eric Wong,
icml_2024_575,icml,2024,Better & Faster Large Language Models via Multi-token Prediction.,Fabian Gloeckle; Badr Youbi Idrissi; Baptiste Rozière; David Lopez-Paz; Gabriel Synnaeve,
icml_2024_576,icml,2024,S2IP-LLM: Semantic Space Informed Prompt Learning with LLM for Time Series Forecasting.,Zijie Pan; Yushan Jiang; Sahil Garg; Anderson Schneider; Yuriy Nevmyvaka; Dongjin Song,
icml_2024_577,icml,2024,Explaining Graph Neural Networks via Structure-aware Interaction Index.,Ngoc Bui; Hieu Trung Nguyen; Viet Anh Nguyen; Rex Ying,
icml_2024_578,icml,2024,"Kernel Debiased Plug-in Estimation: Simultaneous, Automated Debiasing without Influence Functions for Many Target Parameters.",Brian Cho; Yaroslav Mukhin; Kyra Gan; Ivana Malenica,
icml_2024_579,icml,2024,The Computational Complexity of Finding Second-Order Stationary Points.,Andreas Kontogiannis; Vasilis Pollatos; Sotiris Kanellopoulos; Panayotis Mertikopoulos; Aris Pagourtzis; Ioannis Panageas,
icml_2024_580,icml,2024,Exact Soft Analytical Side-Channel Attacks using Tractable Circuits.,Thomas Wedenig; Rishub Nagpal; Gaëtan Cassiers; Stefan Mangard; Robert Peharz,
icml_2024_581,icml,2024,Training-Free Long-Context Scaling of Large Language Models.,Chenxin An; Fei Huang; Jun Zhang; Shansan Gong; Xipeng Qiu; Chang Zhou; Lingpeng Kong,
icml_2024_582,icml,2024,Winner-takes-all learners are geometry-aware conditional density estimators.,Victor Letzelter; David Perera; Cédric Rommel; Mathieu Fontaine; Slim Essid; Gaël Richard; Patrick Pérez,
icml_2024_583,icml,2024,TabLog: Test-Time Adaptation for Tabular Data Using Logic Rules.,Weijieying Ren; Xiaoting Li; Huiyuan Chen; Vineeth Rakesh; Zhuoyi Wang; Mahashweta Das; Vasant G. Honavar,
icml_2024_584,icml,2024,Semantically-correlated memories in a dense associative model.,Thomas F. Burns,
icml_2024_585,icml,2024,How Deep Do We Need: Accelerating Training and Inference of Neural ODEs via Control Perspective.,Keyan Miao; Konstantinos Gatsis,
icml_2024_586,icml,2024,Tandem Transformers for Inference Efficient LLMs.,Aishwarya P. S.; Pranav Ajit Nair; Yashas Samaga; Toby Boyd; Sanjiv Kumar; Prateek Jain; Praneeth Netrapalli,
icml_2024_587,icml,2024,Physics and Lie symmetry informed Gaussian processes.,David Dalton; Dirk Husmeier; Hao Gao,
icml_2024_588,icml,2024,Graph Structure Extrapolation for Out-of-Distribution Generalization.,Xiner Li; Shurui Gui; Youzhi Luo; Shuiwang Ji,
icml_2024_589,icml,2024,Should we be going MAD? A Look at Multi-Agent Debate Strategies for LLMs.,Andries P. Smit; Nathan Grinsztajn; Paul Duckworth; Thomas D. Barrett; Arnu Pretorius,
icml_2024_590,icml,2024,Optimal Transport for Structure Learning Under Missing Data.,Vy Vo; He Zhao; Trung Le; Edwin V. Bonilla; Dinh Phung,
icml_2024_591,icml,2024,A3S: A General Active Clustering Method with Pairwise Constraints.,Xun Deng; Junlong Liu; Han Zhong; Fuli Feng; Chen Shen; Xiangnan He; Jieping Ye; Zheng Wang,
